date,open,high,low,close,volume
2023-06-22,125.625,125.625,125.625,125.625,0.0
2023-06-23,126.5,126.5,126.5,126.5,0.0
2023-06-26,126.71875,126.71875,126.71875,126.71875,0.0
2023-06-27,126.25,126.25,126.25,126.25,0.0
2023-06-28,126.9375,126.9375,126.9375,126.9375,0.0
2023-06-29,124.90625,124.90625,124.90625,124.90625,0.0
2023-06-30,125.65625,125.65625,125.65625,125.65625,0.0
2023-07-05,124.0,124.0,124.0,124.0,0.0
2023-07-06,122.8125,122.8125,122.8125,122.8125,0.0
2023-07-07,122.53125,122.53125,122.53125,122.53125,0.0
2023-07-10,122.84375,122.84375,122.84375,122.84375,0.0
2023-07-11,123.15625,123.15625,123.15625,123.15625,0.0
2023-07-12,124.53125,124.53125,124.53125,124.53125,0.0
2023-07-13,125.75,125.75,125.75,125.75,0.0
2023-07-14,125.21875,125.21875,125.21875,125.21875,0.0
2023-07-17,125.34375,125.34375,125.34375,125.34375,0.0
2023-07-18,125.5625,125.5625,125.5625,125.5625,0.0
2023-07-19,126.4375,126.4375,126.4375,126.4375,0.0
2023-07-20,125.0,125.0,125.0,125.0,0.0
2023-07-21,125.1875,125.1875,125.1875,125.1875,0.0
2023-07-24,124.9375,124.9375,124.9375,124.9375,0.0
2023-07-25,124.3125,124.3125,124.3125,124.3125,0.0
2023-07-26,124.96875,124.96875,124.96875,124.96875,0.0
2023-07-27,123.96875,123.96875,122.6875,122.6875,1.0
2023-07-28,123.0625,123.0625,123.0625,123.0625,0.0
2023-07-31,123.25,123.25,123.25,123.25,0.0
2023-08-01,121.78125,121.78125,121.78125,121.78125,0.0
2023-08-02,121.09375,121.09375,121.09375,121.09375,0.0
2023-08-03,119.15625,119.15625,119.15625,119.15625,0.0
2023-08-04,120.8125,120.8125,120.8125,120.8125,0.0
2023-08-07,120.375,120.375,120.375,120.375,0.0
2023-08-08,121.21875,121.21875,121.21875,121.21875,0.0
2023-08-09,121.53125,121.53125,121.53125,121.53125,0.0
2023-08-10,120.5,120.5,120.5,120.5,0.0
2023-08-11,119.5625,119.5625,119.5625,119.5625,0.0
2023-08-14,119.5,119.5,119.5,119.5,0.0
2023-08-15,118.90625,118.90625,118.90625,118.90625,0.0
2023-08-16,118.1875,118.1875,118.1875,118.1875,0.0
2023-08-17,117.46875,117.46875,117.46875,117.46875,0.0
2023-08-18,118.03125,118.03125,118.03125,118.03125,0.0
2023-08-21,116.65625,116.65625,116.65625,116.65625,0.0
2023-08-22,117.65625,117.65625,117.65625,117.65625,0.0
2023-08-23,119.5,119.5,119.5,119.5,0.0
2023-08-24,119.15625,119.15625,119.15625,119.15625,0.0
2023-08-25,119.09375,119.09375,119.09375,119.09375,0.0
2023-08-28,119.25,119.25,119.25,119.25,0.0
2023-08-29,120.34375,120.34375,120.34375,120.34375,0.0
2023-08-30,120.71875,120.71875,120.28125,120.375,12.0
2023-08-31,121.0625,121.09375,120.8125,120.8125,15.0
2023-09-01,119.4375,119.78125,119.4375,119.46875,35.0
2023-09-05,118.84375,118.84375,118.3125,118.3125,4.0
2023-09-06,118.78125,118.78125,118.5625,118.5625,6.0
2023-09-07,118.59375,118.59375,118.59375,118.59375,1.0
2023-09-08,119.5625,119.5625,119.5625,119.5625,10.0
2023-09-11,118.21875,118.21875,118.21875,118.21875,0.0
2023-09-12,118.5625,118.5625,118.5625,118.5625,0.0
2023-09-13,118.78125,118.78125,118.78125,118.78125,0.0
2023-09-14,118.5,118.5,118.5,118.5,2.0
2023-09-15,117.53125,117.53125,117.53125,117.53125,1.0
2023-09-18,117.59375,117.84375,117.59375,117.6875,3.0
2023-09-19,117.625,117.78125,117.625,117.78125,2.0
2023-09-20,117.75,117.78125,116.90625,116.90625,5.0
2023-09-21,115.5,115.5,114.78125,114.78125,43.0
2023-09-22,114.96875,115.59375,114.96875,115.59375,24.0
2023-09-25,113.9375,114.21875,113.5,113.8125,146.0
2023-09-26,113.78125,113.90625,113.15625,113.3125,80.0
2023-09-27,113.15625,113.15625,112.15625,112.4375,20.0
2023-09-28,111.3125,112.34375,111.125,112.125,22.0
2023-09-29,113.21875,113.34375,112.28125,112.46875,45.0
2023-10-02,111.1875,111.3125,110.78125,111.0625,23.0
2023-10-03,110.46875,110.46875,109.28125,109.46875,29.0
2023-10-04,110.28125,110.28125,109.875,110.1875,6.0
2023-10-05,109.8125,110.28125,109.8125,110.0625,13.0
2023-10-06,108.3125,109.4375,108.25,108.90625,38.0
2023-10-09,110.0,110.71875,109.90625,110.6875,37.0
2023-10-10,109.96875,111.03125,109.71875,110.6875,131.0
2023-10-11,111.78125,112.5625,111.78125,112.5625,52.0
2023-10-12,111.4375,111.4375,110.125,110.34375,52.0
2023-10-13,111.71875,111.71875,111.25,111.6875,15.0
2023-10-16,110.21875,110.25,109.75,110.15625,179.0
2023-10-17,108.5,109.0625,108.21875,108.65625,17.0
2023-10-18,108.125,108.28125,107.46875,107.875,147.0
2023-10-19,107.4375,108.03125,106.3125,106.40625,77.0
2023-10-20,107.15625,107.40625,106.8125,106.8125,67.0
2023-10-23,107.1875,108.6875,107.1875,108.34375,129.0
2023-10-24,108.375,108.90625,108.0625,108.90625,9.0
2023-10-25,107.78125,107.8125,106.9375,106.9375,86.0
2023-10-26,107.5,108.53125,107.5,108.53125,94.0
2023-10-27,108.0625,108.28125,107.65625,108.25,65.0
2023-10-30,107.65625,108.125,107.1875,108.0,88.0
2023-10-31,108.0625,108.5,107.3125,107.3125,164.0
2023-11-01,108.375,109.6875,108.375,109.625,92.0
2023-11-02,110.96875,111.5625,110.6875,111.25,112.0
2023-11-03,113.03125,113.375,112.03125,112.0625,172.0
2023-11-06,111.59375,111.625,111.03125,111.34375,47.0
2023-11-07,112.03125,112.9375,112.03125,112.53125,44.0
2023-11-08,112.875,113.96875,112.71875,113.96875,129.0
2023-11-09,113.09375,113.09375,111.09375,111.59375,287.0
2023-11-10,112.3125,112.4375,111.6875,111.6875,86.0
2023-11-13,111.25,111.9375,111.0,111.75,201.0
2023-11-14,114.1875,114.28125,113.59375,113.90625,467.0
2023-11-15,113.34375,113.34375,112.5625,112.8125,814.0
2023-11-16,113.59375,114.15625,113.5,113.90625,1052.0
2023-11-17,114.125,114.375,113.6875,114.15625,1923.0
2023-11-20,113.65625,114.71875,113.65625,114.34375,11422.0
2023-11-21,114.5,114.78125,113.875,114.71875,18959.0
2023-11-22,114.90625,115.09375,114.15625,114.65625,28498.0
2023-11-24,113.71875,113.84375,113.46875,113.65625,14847.0
2023-11-27,114.0,114.8125,113.84375,114.65625,88667.0
2023-11-28,114.46875,115.25,114.375,115.25,179311.0
2023-11-29,115.65625,116.125,115.34375,116.09375,251858.0
2023-11-30,115.3125,115.5,114.75,115.3125,412592.0
2023-12-01,115.15625,117.09375,115.0,117.0625,382904.0
2023-12-04,116.21875,116.625,115.875,116.5,236164.0
2023-12-05,117.21875,118.09375,117.1875,118.03125,311976.0
2023-12-06,118.46875,119.28125,118.28125,119.25,285989.0
2023-12-07,118.4375,119.1875,118.28125,118.5625,235684.0
2023-12-08,117.71875,118.0,117.21875,117.78125,217590.0
2023-12-11,117.25,117.71875,116.84375,117.5625,177733.0
2023-12-12,117.5,118.125,117.34375,118.03125,240158.0
2023-12-13,118.53125,120.4375,118.4375,120.3125,347137.0
2023-12-14,121.25,122.4375,121.09375,122.125,366466.0
