date,open,high,low,close,volume
2021-03-11,44.31,44.31,44.31,44.31,0.0
2021-03-12,44.21,44.21,44.21,44.21,0.0
2021-03-15,44.18,44.18,44.18,44.18,0.0
2021-03-16,44.09,44.09,44.09,44.09,0.0
2021-03-17,44.39,44.39,44.39,44.39,0.0
2021-03-18,43.23,43.23,43.23,43.23,0.0
2021-03-19,43.49,43.49,43.49,43.49,0.0
2021-03-22,43.61,43.61,43.61,43.61,0.0
2021-03-23,42.64,42.64,42.64,42.64,0.0
2021-03-24,43.35,43.35,43.35,43.35,0.0
2021-03-25,42.11,42.11,42.11,42.11,0.0
2021-03-26,43.12,43.12,43.12,43.12,0.0
2021-03-29,43.03,43.03,43.03,43.03,0.0
2021-03-30,42.63,42.63,42.63,42.63,0.0
2021-03-31,42.22,42.22,42.22,42.22,0.0
2021-04-01,44.26,44.26,44.26,44.26,0.0
2021-04-05,43.76,43.76,43.76,43.76,0.0
2021-04-06,44.37,44.37,44.37,44.37,0.0
2021-04-07,44.57,44.57,44.57,44.57,0.0
2021-04-08,43.85,43.85,43.85,43.85,0.0
2021-04-09,44.02,44.02,44.02,44.02,0.0
2021-04-12,44.54,44.54,44.54,44.54,0.0
2021-04-13,44.81,44.81,44.81,44.81,0.0
2021-04-14,45.53,45.53,45.53,45.53,0.0
2021-04-15,45.16,45.16,45.16,45.16,0.0
2021-04-16,44.87,44.87,44.87,44.87,0.0
2021-04-19,44.83,44.83,44.83,44.83,0.0
2021-04-20,44.39,44.39,44.39,44.39,0.0
2021-04-21,44.06,44.06,44.06,44.06,0.0
2021-04-22,44.53,44.53,44.53,44.53,0.0
2021-04-23,44.95,44.95,44.95,44.95,0.0
2021-04-26,45.01,45.01,45.01,45.01,0.0
2021-04-27,45.48,45.48,45.48,45.48,0.0
2021-04-28,45.61,45.61,45.61,45.61,0.0
2021-04-29,46.03,46.03,46.03,46.03,0.0
2021-04-30,45.25,45.25,45.25,45.25,0.0
2021-05-03,45.66,45.66,45.66,45.66,0.0
2021-05-04,46.29,46.29,46.29,46.29,0.0
2021-05-05,46.38,46.38,46.38,46.38,0.0
2021-05-06,46.45,46.45,46.45,46.45,0.0
2021-05-07,46.72,46.72,46.72,46.72,0.0
2021-05-10,46.84,46.84,46.84,46.84,0.0
2021-05-11,47.16,47.16,47.16,47.16,0.0
2021-05-12,47.69,47.69,47.69,47.69,0.0
2021-05-13,46.07,46.07,46.07,46.07,0.0
2021-05-14,46.54,46.54,46.54,46.54,0.0
2021-05-17,46.77,46.77,46.77,46.77,0.0
2021-05-18,46.62,46.62,46.62,46.62,0.0
2021-05-19,45.59,45.59,45.59,45.59,0.0
2021-05-20,45.12,45.12,45.12,45.12,0.0
2021-05-21,45.66,45.66,45.66,45.66,0.0
2021-05-24,46.66,46.66,46.66,46.66,0.0
2021-05-25,46.64,46.64,46.64,46.64,0.0
2021-05-26,46.81,46.81,46.81,46.81,0.0
2021-05-27,46.86,46.86,46.86,46.86,0.0
2021-05-28,46.46,46.46,46.46,46.46,0.0
2021-06-01,46.99,46.99,46.99,46.99,0.0
2021-06-02,47.35,47.35,47.35,47.35,0.0
2021-06-03,47.32,47.32,47.32,47.32,0.0
2021-06-04,47.63,47.63,47.63,47.63,0.0
2021-06-07,47.83,47.83,47.83,47.83,0.0
2021-06-08,48.25,48.25,48.25,48.25,0.0
2021-06-09,48.33,48.33,48.33,48.33,0.0
2021-06-10,48.35,48.35,48.35,48.35,0.0
2021-06-11,48.38,48.38,48.38,48.38,0.0
2021-06-14,48.4,48.4,48.4,48.4,0.0
2021-06-15,48.7,48.7,48.7,48.7,0.0
2021-06-16,48.91,48.91,48.91,48.91,0.0
2021-06-17,47.9,47.9,47.9,47.9,0.0
2021-06-18,48.24,48.24,48.24,48.24,0.0
2021-06-21,48.82,48.82,48.82,48.82,0.0
2021-06-22,49.02,49.02,49.02,49.02,0.0
2021-06-23,49.17,49.17,49.17,49.17,0.0
2021-06-24,49.33,49.33,49.33,49.33,0.0
2021-06-25,49.31,49.31,49.31,49.31,0.0
2021-06-28,48.88,48.88,48.88,48.88,0.0
2021-06-29,48.89,48.89,48.89,48.89,0.0
2021-06-30,48.91,48.91,48.91,48.91,0.0
2021-07-01,49.28,49.28,49.28,49.28,0.0
2021-07-02,49.43,49.43,49.43,49.43,0.0
2021-07-06,48.13,48.13,48.13,48.13,0.0
2021-07-07,47.51,47.51,47.51,47.51,0.0
2021-07-08,47.67,47.67,47.67,47.67,0.0
2021-07-09,48.51,48.51,48.51,48.51,0.0
2021-07-12,48.64,48.64,48.64,48.64,0.0
2021-07-13,49.6,49.6,49.6,49.6,0.0
2021-07-14,48.93,48.93,48.93,48.93,0.0
2021-07-15,48.7,48.7,48.7,48.7,0.0
2021-07-16,49.29,49.29,49.29,49.29,0.0
2021-07-19,46.64,46.64,46.64,46.64,0.0
2021-07-20,46.79,46.79,46.79,46.79,0.0
2021-07-21,48.22,48.22,48.22,48.22,0.0
2021-07-22,48.46,48.46,48.46,48.46,0.0
2021-07-23,48.48,48.48,48.48,48.48,0.0
2021-07-26,48.25,48.25,48.25,48.25,0.0
2021-07-27,48.25,48.25,48.25,48.25,0.0
2021-07-28,48.74,48.74,48.74,48.74,0.0
2021-07-29,49.43,49.43,49.43,49.43,0.0
2021-07-30,49.36,49.36,49.36,49.36,0.0
2021-08-02,48.17,48.17,48.17,48.17,0.0
2021-08-03,48.24,48.24,48.24,48.24,0.0
2021-08-04,47.61,47.61,47.61,47.61,0.0
2021-08-05,48.31,48.31,48.31,48.31,0.0
2021-08-06,48.41,48.41,48.41,48.41,0.0
2021-08-09,47.83,47.83,47.83,47.83,0.0
2021-08-10,48.51,48.51,48.51,48.51,0.0
2021-08-11,48.99,48.99,48.99,48.99,0.0
2021-08-12,49.0,49.0,49.0,49.0,0.0
2021-08-13,48.76,48.76,48.76,48.76,0.0
2021-08-16,48.36,48.36,48.36,48.36,0.0
2021-08-17,47.82,47.82,47.82,47.82,0.0
2021-08-18,47.46,47.46,47.46,47.46,0.0
2021-08-19,46.67,46.67,46.67,46.67,0.0
2021-08-20,45.77,45.77,45.77,45.77,0.0
2021-08-23,47.57,47.57,47.57,47.57,0.0
2021-08-24,48.37,48.37,48.37,48.37,0.0
2021-08-25,48.66,48.66,48.66,48.66,0.0
2021-08-26,48.09,48.09,48.09,48.09,0.0
2021-08-27,48.79,48.79,48.79,48.79,0.0
2021-08-30,48.67,48.67,48.67,48.67,0.0
2021-08-31,48.5,48.5,48.5,48.5,0.0
2021-09-01,48.77,48.77,48.77,48.77,0.0
2021-09-02,49.3,49.3,49.3,49.3,0.0
2021-09-03,49.21,49.21,49.21,49.21,0.0
2021-09-07,49.15,49.15,49.15,49.15,0.0
2021-09-08,49.21,49.21,49.21,49.21,0.0
2021-09-09,48.78,48.78,48.78,48.78,0.0
2021-09-10,49.63,49.63,49.63,49.63,0.0
2021-09-13,49.75,49.75,49.75,49.75,0.0
2021-09-14,49.69,49.69,49.69,49.69,0.0
2021-09-15,50.0,50.0,50.0,50.0,0.0
2021-09-16,50.02,50.02,50.02,50.02,0.0
2021-09-17,49.49,49.49,49.49,49.49,0.0
2021-09-20,48.67,48.67,48.67,48.67,0.0
2021-09-21,49.18,49.18,49.18,49.18,0.0
2021-09-22,49.73,49.73,49.73,49.73,0.0
2021-09-23,50.22,50.22,50.22,50.22,0.0
2021-09-24,50.31,50.31,50.31,50.31,0.0
2021-09-27,51.38,51.38,51.38,51.38,0.0
2021-09-28,51.34,51.34,51.34,51.34,0.0
2021-09-29,51.49,51.49,51.49,51.49,0.0
2021-09-30,51.18,51.18,51.18,51.18,0.0
2021-10-01,52.06,52.06,52.06,52.06,0.0
2021-10-04,52.64,52.64,52.64,52.64,0.0
2021-10-05,53.16,53.16,53.16,53.16,0.0
2021-10-06,52.08,52.08,52.08,52.08,0.0
2021-10-07,52.51,52.51,52.51,52.51,0.0
2021-10-08,52.85,52.85,52.85,52.85,0.0
2021-10-11,53.68,53.68,53.68,53.68,0.0
2021-10-12,54.02,54.02,54.02,54.02,0.0
2021-10-13,54.21,54.21,54.21,54.21,0.0
2021-10-14,54.39,54.39,54.39,54.39,0.0
2021-10-25,54.87,54.87,54.87,54.87,0.0
2021-10-26,54.9,54.9,54.9,54.9,0.0
2021-10-27,54.31,54.31,54.31,54.31,0.0
2021-10-28,54.15,54.15,54.15,54.15,0.0
2021-10-29,53.56,53.56,53.56,53.56,0.0
2021-11-01,54.01,54.01,54.01,54.01,0.0
2021-11-02,54.15,54.15,54.15,54.15,0.0
2021-11-03,53.59,53.59,53.59,53.59,0.0
2021-11-04,54.38,54.38,54.38,54.38,0.0
2021-11-05,55.52,55.52,55.52,55.52,0.0
2021-11-08,55.97,55.97,55.97,55.97,0.0
2021-11-09,56.21,56.21,56.21,56.21,0.0
2021-11-10,55.21,55.21,55.21,55.21,0.0
2021-11-11,55.49,55.49,55.49,55.49,0.0
2021-11-12,54.97,54.97,54.97,54.97,0.0
2021-11-15,55.18,55.18,55.18,55.18,0.0
2021-11-16,55.26,55.26,55.26,55.26,0.0
2021-11-17,54.73,54.73,54.73,54.73,0.0
2021-11-18,55.02,55.02,55.02,55.02,0.0
2021-11-19,53.77,53.77,53.77,53.77,0.0
2021-11-22,54.33,54.33,54.33,54.33,0.0
2021-11-23,55.4,55.4,55.4,55.4,0.0
2021-11-24,55.36,55.36,55.36,55.36,0.0
2021-11-26,50.66,50.66,50.66,50.66,0.0
2021-11-29,51.97,51.97,51.97,51.97,0.0
2021-11-30,49.49,49.49,49.49,49.49,0.0
2021-12-01,49.62,49.62,49.62,49.62,0.0
2021-12-02,50.26,50.26,50.26,50.26,0.0
2021-12-03,50.9,50.9,50.9,50.9,0.0
2021-12-06,52.41,52.41,52.41,52.41,0.0
2021-12-07,53.96,53.96,53.96,53.96,0.0
2021-12-08,54.47,54.47,54.47,54.47,0.0
2021-12-09,53.69,53.69,53.69,53.69,0.0
2021-12-10,53.8,53.8,53.8,53.8,0.0
2021-12-13,53.67,53.67,53.67,53.67,0.0
2021-12-14,53.51,53.51,53.51,53.51,0.0
2021-12-15,53.15,53.15,53.15,53.15,0.0
2021-12-16,53.16,53.16,53.16,53.16,0.0
2021-12-17,52.03,52.03,52.03,52.03,0.0
2021-12-20,51.16,51.16,51.16,51.16,0.0
2021-12-21,52.45,52.45,52.45,52.45,0.0
2021-12-22,52.36,52.36,52.36,52.36,0.0
2021-12-23,52.93,52.93,52.93,52.93,0.0
2021-12-27,54.04,54.04,54.04,54.04,0.0
2021-12-28,54.02,54.02,54.02,54.02,0.0
2021-12-29,54.52,54.52,54.52,54.52,0.0
2021-12-30,54.65,54.65,54.65,54.65,0.0
2021-12-31,53.51,53.51,53.51,53.51,0.0
2022-01-03,54.49,54.49,54.49,54.49,0.0
2022-01-04,55.18,55.18,55.18,55.18,0.0
2022-01-05,55.03,55.03,55.03,55.03,0.0
2022-01-06,55.36,55.36,55.36,55.36,0.0
2022-01-07,55.18,55.18,55.18,55.18,0.0
2022-01-10,54.78,54.78,54.78,54.78,0.0
2022-01-11,56.01,56.01,56.01,56.01,0.0
2022-01-12,56.18,56.18,56.18,56.18,0.0
2022-01-13,56.24,56.24,56.24,56.24,0.0
2022-01-14,57.02,57.02,56.82,56.82,1.0
2022-01-18,57.55,57.55,57.55,57.55,0.0
2022-01-19,57.77,57.77,57.77,57.77,0.0
2022-01-20,58.49,58.49,58.49,58.49,0.0
2022-01-21,58.52,58.52,58.49,58.51,81.0
2022-01-24,57.92,57.92,57.92,57.92,0.0
2022-01-25,58.71,58.71,58.71,58.71,0.0
2022-01-26,59.22,59.22,59.22,59.22,0.0
2022-01-27,58.89,58.89,58.89,58.89,0.0
2022-01-28,58.7,58.7,58.7,58.7,0.0
2022-01-31,59.02,59.02,59.02,59.02,0.0
2022-02-01,59.04,59.04,59.04,59.04,0.0
2022-02-02,59.31,59.31,59.31,59.31,0.0
2022-02-03,60.15,60.15,60.15,60.15,0.0
2022-02-04,60.57,60.57,60.57,60.57,0.0
2022-02-07,60.92,60.92,60.92,60.92,0.0
2022-02-08,60.38,60.38,60.38,60.38,0.0
